date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-,GSPCClose-,SOXClose-,IXICOpen-,GSPCOpen-,SOXOpen-
2009-07-27,0000,0,0.0204286,0.0145465,0.0159885,0.0009807,0.0029730,0.0058155,-0.0037604,0.0029038,0.0037810,
2009-07-28,0000,-0,-0.0172790,-0.0143839,-0.0083291,0.0038572,-0.0026133,0.0020115,0.0041011,-0.0039073,0.0015233,
2009-07-29,0000,0,0.0067050,-0.0051742,-0.0080431,-0.0039385,-0.0045839,-0.0086479,0.0105175,-0.0016906,0.0069063,
2009-07-30,0000,-0,-0.0106133,-0.0047247,0.0071492,0.0083354,0.0117558,0.0013287,-0.0027717,0.0109343,-0.0086244,
2009-07-31,0000,0,0.0130389,0.0028682,-0.0029759,-0.0029315,0.0007393,0.0022867,0.0088223,0.0034538,0.0082571,
2009-08-03,0000,-0,-0.0214478,-0.0249516,-0.0144971,0.0149905,0.0151103,0.0171976,-0.0009868,0.0111742,0.0031808,
2009-08-04,0000,-0,-0.0135086,-0.0192006,-0.0157164,0.0013424,0.0030030,0.0006510,0.0089702,0.0039785,0.0056086,
2009-08-05,0000,-0,-0.0040575,-0.0026279,0.0029715,-0.0091618,-0.0029221,-0.0110577,-0.0076230,-0.0013445,-0.0096132,
2009-08-06,0000,0,0.0066015,0.0034869,0.0020660,-0.0100803,-0.0056565,-0.0134072,-0.0039017,0.0047874,-0.0189192,
2009-08-10,0000,-0,-0.0037960,0.0006615,0.0037849,0.0095772,0.0099494,-0.0165791,-0.0032140,-0.0031021,-0.0129804,
2009-08-11,0000,0,0.0102396,0.0029802,-0.0014669,-0.0114280,-0.0128224,-0.0144803,-0.0071590,-0.0118410,-0.0100216,
2009-08-12,0000,0,0.0200682,0.0121479,0.0193406,0.0145043,0.0113938,0.0173719,0.0190716,0.0117909,0.0209341,
2009-08-13,0000,-0,-0.0081814,-0.0031558,0.0048872,0.0052903,0.0068330,0.0214314,-0.0017350,0.0062930,0.0109014,
2009-08-14,0000,-0,-0.0279106,-0.0147826,-0.0198664,-0.0120019,-0.0086048,-0.0261666,-0.0290166,-0.0140756,-0.0339874,
2009-08-17,0000,0,0.0000614,-0.0078795,-0.0209182,-0.0283193,-0.0248640,-0.0305330,-0.0044730,-0.0179070,-0.0143973,
2009-08-18,0000,-0,-0.0086633,-0.0081180,-0.0001753,0.0128226,0.0100438,0.0197141,-0.0037033,0.0063432,0.0070956,
2009-08-19,0000,0,0.0001164,-0.0076754,-0.0082204,0.0067640,0.0068141,0.0059641,0.0173717,0.0095643,0.0143963,
2009-08-20,0000,-0,-0.0027990,-0.0196700,-0.0117855,0.0100441,0.0108302,0.0100874,0.0162888,0.0125364,0.0121988,
2009-08-21,0000,0,0.0107467,0.0104544,0.0268270,0.0156762,0.0182823,0.0162297,0.0128127,0.0170760,0.0168632,
2009-08-24,0000,-0,-0.0034989,-0.0045320,-0.0042353,-0.0014470,-0.0005460,-0.0078608,-0.0002567,0.0000390,-0.0057310,
2009-08-25,0000,-0,-0.0206911,-0.0144675,-0.0134242,0.0030876,0.0023638,0.0052574,-0.0021224,0.0007008,0.0034533,
2009-08-26,0000,0,0.0073104,0.0018697,-0.0042536,0.0000988,0.0001167,0.0081191,0.0000049,0.0004476,0.0047588,
2009-08-27,0000,0,0.0171646,0.0121060,0.0174908,0.0016274,0.0027741,0.0025349,0.0142500,0.0036932,0.0244689,
2009-08-28,0000,-0,-0.0015041,-0.0027776,0.0023572,0.0005126,-0.0019924,0.0238447,-0.0195859,-0.0062524,-0.0027802,
2009-08-31,0000,0,0.0188841,0.0263713,0.0276078,-0.0098106,-0.0081421,-0.0163303,-0.0049168,-0.0055811,-0.0126694,
2009-09-01,0000,0,0.0133812,0.0104535,0.0028438,-0.0204024,-0.0226243,-0.0252478,-0.0210350,-0.0235425,-0.0255153,
2009-09-02,0000,0,0.0148704,0.0061917,0.0091320,-0.0009252,-0.0033074,-0.0041695,0.0079864,0.0000502,0.0014416,
2009-09-03,0000,0,0.0034649,-0.0019726,0.0067775,0.0081333,0.0084626,0.0140892,0.0056015,0.0076905,0.0172959,
2009-09-09,0000,-0,-0.0284219,-0.0239236,0.0110964,0.0109785,0.0077223,0.0106519,0.0099831,0.0073863,0.0091356,
2009-09-10,0000,0,0.0050470,0.0050606,0.0006896,0.0113387,0.0103147,0.0174636,0.0114528,0.0104702,0.0171279,
2009-09-11,0000,-0,-0.0092353,-0.0110363,-0.0110501,-0.0014994,-0.0013522,-0.0142573,-0.0083198,-0.0036245,-0.0171400,
2009-09-14,0000,0,0.0195632,0.0103944,0.0121572,0.0052013,0.0062992,0.0045243,0.0115676,0.0084650,0.0116541,
2009-09-15,0000,0,0.0116931,0.0033977,0.0126313,0.0051649,0.0031255,0.0085412,0.0093504,0.0047059,0.0096133,
2009-09-16,0000,-0,-0.0052657,-0.0033956,0.0049563,0.0143028,0.0150923,0.0041611,0.0090917,0.0129978,-0.0016867,
2009-09-17,0000,0,0.0079237,0.0083916,0.0065435,-0.0030093,-0.0030690,-0.0171475,0.0025435,-0.0011907,-0.0071658,
2009-09-18,0000,-0,-0.0000226,-0.0027378,-0.0032109,0.0028647,0.0026303,0.0157743,-0.0063686,0.0005060,0.0066579,
2009-09-21,0000,-0,-0.0038498,-0.0072031,-0.0044758,0.0024228,-0.0034189,-0.0002451,0.0133394,-0.0007408,0.0062504,
2009-09-22,0000,-0,-0.0165312,-0.0158904,-0.0125082,0.0038485,0.0065319,0.0088969,0.0011197,0.0059104,0.0151047,
2009-09-23,0000,-0,-0.0101036,-0.0065386,-0.0071735,-0.0069813,-0.0101709,0.0051956,-0.0057802,-0.0095336,0.0005102,
2009-09-24,0000,0,0.0046533,0.0063783,0.0028590,-0.0112972,-0.0096024,-0.0247957,-0.0210989,-0.0124633,-0.0355888,
2009-09-25,0000,0,0.0072233,-0.0065728,-0.0083203,-0.0079821,-0.0061280,-0.0061984,0.0028926,-0.0039220,0.0038702,
2009-09-28,0000,0,0.0094856,0.0059408,0.0195653,0.0186883,0.0174980,0.0202033,0.0139562,0.0172137,0.0173421,
2009-09-29,0000,0,0.0164627,0.0070048,0.0105458,-0.0031544,-0.0022346,-0.0144582,-0.0001736,-0.0025164,-0.0141627,
2009-09-30,0000,-0,-0.0224162,-0.0047831,0.0047871,-0.0007633,-0.0033394,0.0084421,-0.0092482,-0.0057920,0.0075333,
2009-10-01,0000,0,0.0012230,-0.0004425,-0.0179995,-0.0315629,-0.0264407,-0.0509082,-0.0347553,-0.0244729,-0.0616750,
2009-10-02,0000,0,0.0073895,0.0018473,0.0035090,-0.0045749,-0.0045259,-0.0110245,0.0076245,-0.0027657,0.0025295,
2009-10-05,0000,0,0.0181522,0.0075026,0.0130134,0.0096898,0.0146570,0.0207608,0.0114786,0.0145391,0.0216384,
2009-10-06,0000,-0,-0.0002863,-0.0011999,0.0095431,0.0168380,0.0135202,0.0203079,0.0088897,0.0110378,0.0116961,
2009-10-07,0000,-0,-0.0056545,-0.0149667,-0.0140405,0.0032033,0.0027043,-0.0061075,0.0120629,0.0060187,-0.0013187,
2009-10-08,0000,0,0.0062177,-0.0001096,0.0090663,0.0064032,0.0074145,-0.0049991,-0.0022123,0.0049283,-0.0063511,
2009-10-09,0000,-0,-0.0181322,-0.0026698,0.0036737,0.0071753,0.0056090,0.0317976,0.0119452,0.0059256,0.0362679,
2009-10-12,0000,0,0.0215203,0.0147619,-0.0004318,-0.0000654,0.0043673,0.0138062,-0.0032403,0.0030978,0.0088135,
2009-10-13,0000,0,0.0166205,0.0060657,0.0128837,0.0003505,-0.0027954,-0.0030606,0.0125264,0.0034487,0.0132241,
2009-10-14,0000,-0,-0.0085996,-0.0088128,0.0019000,0.0148879,0.0172433,0.0134824,-0.0006931,0.0107121,-0.0075019,
2009-10-15,0000,0,0.0000389,0.0003979,0.0006092,0.0004877,0.0041402,-0.0143429,0.0001848,0.0039373,-0.0158822,
2009-10-16,0000,0,0.0122566,0.0050301,0.0046728,-0.0076456,-0.0081642,-0.0215284,-0.0010729,-0.0059271,-0.0122817,
2009-10-19,0000,-0,-0.0072603,-0.0070304,0.0002837,0.0089693,0.0093177,0.0145905,0.0082644,0.0094845,0.0129751,
2009-10-20,0000,-0,-0.0076696,-0.0065247,-0.0067545,-0.0059395,-0.0062783,-0.0022639,-0.0090939,-0.0075938,-0.0023202,
2009-10-21,0000,-0,-0.0053727,-0.0111489,-0.0122990,-0.0059236,-0.0089329,-0.0130164,-0.0065495,-0.0086960,-0.0138665,
2009-10-22,0000,0,0.0064341,-0.0003085,0.0054057,0.0067243,0.0105315,0.0127585,0.0182563,0.0133806,0.0064274,
2009-10-23,0000,-0,-0.0086574,-0.0042760,0.0024933,-0.0050221,-0.0123286,-0.0329636,-0.0128914,-0.0141249,-0.0263881,
2009-10-26,0000,0,0.0003077,0.0029057,-0.0014444,-0.0058921,-0.0118562,0.0032447,-0.0068372,-0.0120089,0.0041805,
2009-10-27,0000,-0,-0.0297029,-0.0137365,-0.0163779,-0.0121734,-0.0033289,-0.0258532,-0.0193928,-0.0056806,-0.0342653,
2009-10-28,0000,0,0.0015602,-0.0083527,-0.0242343,-0.0274227,-0.0199304,-0.0287918,-0.0126719,-0.0170740,-0.0156508,
2009-10-29,0000,-0,-0.0263073,-0.0120762,-0.0021267,0.0180878,0.0220240,0.0210896,0.0069422,0.0203865,0.0121983,
2009-10-30,0000,0,0.0137696,0.0132076,-0.0006680,-0.0256417,-0.0288750,-0.0359057,-0.0215588,-0.0282094,-0.0320452,
2009-11-02,0000,0,0.0049432,-0.0022436,-0.0016728,0.0019959,0.0064149,0.0025557,-0.0065533,0.0045537,-0.0186182,
2009-11-03,0000,0,0.0128205,0.0122164,0.0192995,0.0039469,0.0024201,-0.0132547,0.0161882,0.0059400,0.0132625,
2009-11-04,0000,0,0.0059590,-0.0073003,-0.0066842,-0.0008757,0.0010416,0.0061969,0.0054213,0.0001528,0.0095503,
2009-11-05,0000,0,0.0061077,-0.0071486,0.0061088,0.0236544,0.0188725,0.0252509,0.0051017,0.0165735,0.0074503,
2009-11-06,0000,0,0.0066659,-0.0034352,0.0097722,0.0033705,0.0024970,-0.0039767,0.0183090,0.0068637,0.0115071,
2009-11-09,0000,-0,-0.0012704,-0.0026141,0.0074788,0.0193217,0.0217550,0.0305211,0.0087461,0.0179052,0.0217105,
2009-11-10,0000,0,0.0102919,0.0083959,0.0097248,-0.0013854,-0.0000640,0.0008346,0.0089036,0.0038137,0.0083565,
2009-11-11,0000,-0,-0.0041327,-0.0015409,0.0003741,0.0073008,0.0050068,0.0134279,0.0002077,0.0020668,0.0106030,
2009-11-12,0000,0,0.0066009,0.0018916,-0.0006914,-0.0083201,-0.0103657,-0.0056051,-0.0047759,-0.0098567,-0.0074712,
2009-11-13,0000,0,0.0220317,0.0116404,0.0163038,0.0086997,0.0057066,0.0110236,0.0094750,0.0059774,0.0141048,
2009-11-16,0000,-0,-0.0140086,-0.0183973,-0.0076902,0.0136361,0.0142612,0.0195473,0.0058490,0.0136042,0.0115256,
2009-11-17,0000,0,0.0001674,0.0000013,0.0043107,0.0026908,0.0009187,0.0014493,0.0044321,0.0001983,0.0035196,
2009-11-18,0000,-0,-0.0033920,-0.0010309,-0.0008647,-0.0048515,-0.0004686,-0.0086151,-0.0107978,-0.0027114,-0.0225084,
2009-11-19,0000,-0,-0.0060845,-0.0076468,-0.0100235,-0.0168396,-0.0136085,-0.0355233,-0.0145916,-0.0107613,-0.0288415,
2009-11-20,0000,0,0.0036553,-0.0010082,0.0005438,-0.0050232,-0.0032253,-0.0082151,0.0110099,0.0001827,0.0087570,
2009-11-23,0000,-0,-0.0005636,-0.0011109,0.0035530,0.0137729,0.0134329,0.0113957,0.0026395,0.0099202,0.0031772,
2009-11-24,0000,0,0.0098111,0.0048386,0.0053827,-0.0031487,-0.0005336,0.0031360,-0.0003174,0.0005965,0.0043774,
2009-11-30,0000,0,0.0129205,0.0043508,0.0087617,0.0028723,0.0037786,0.0007418,0.0121634,0.0071163,0.0138004,
2009-12-01,0000,0,0.0023107,-0.0049521,0.0036978,0.0143441,0.0119312,0.0296989,0.0074730,0.0091431,0.0189482,
2009-12-02,0000,-0,-0.0062940,-0.0063555,0.0009174,0.0042196,0.0003426,0.0158613,0.0054373,0.0014047,0.0171783,
2009-12-03,0000,0,0.0025374,-0.0044740,-0.0044125,-0.0054713,-0.0084733,0.0114176,0.0060488,-0.0092328,0.0245504,
2009-12-04,0000,0,0.0125066,0.0091247,0.0160411,0.0096657,0.0054793,0.0201963,-0.0056586,0.0046042,0.0026608,
2009-12-07,0000,-0,-0.0070564,-0.0043199,-0.0008920,-0.0021648,-0.0024745,0.0044844,-0.0076470,-0.0022483,0.0016118,
2009-12-08,0000,0,0.0095952,0.0063893,0.0036820,-0.0076484,-0.0103577,0.0007123,-0.0021659,-0.0109709,0.0037171,
2009-12-09,0000,-0,-0.0146175,-0.0188528,-0.0155654,0.0049182,0.0036589,0.0062815,0.0113354,0.0069355,0.0117550,
2009-12-10,0000,0,0.0106735,0.0109184,0.0150300,0.0032544,0.0058058,-0.0014176,0.0027533,0.0047737,-0.0032135,
2009-12-11,0000,0,0.0057906,0.0033239,0.0030771,-0.0002511,0.0036695,-0.0100525,0.0006130,0.0035023,-0.0038474,
2009-12-14,0000,-0,-0.0047723,-0.0039590,-0.0014742,0.0098504,0.0069113,0.0148113,0.0005582,0.0056278,0.0043317,
2009-12-15,0000,0,0.0004356,-0.0064116,-0.0072269,-0.0050203,-0.0055780,-0.0038646,0.0030810,-0.0049612,0.0030552,
2009-12-16,0000,-0,-0.0148574,-0.0080765,-0.0012180,0.0026553,0.0011270,0.0170794,-0.0076818,-0.0020337,0.0070012,
2009-12-17,0000,0,0.0137490,0.0081497,0.0014780,-0.0123208,-0.0119517,-0.0148314,0.0018520,-0.0077423,-0.0049250,
2009-12-18,0000,0,0.0066751,-0.0013329,0.0043199,0.0143058,0.0057961,0.0145289,0.0119018,0.0067402,0.0167186,
2009-12-21,0000,0,0.0054100,0.0007574,0.0087487,0.0116059,0.0103945,0.0221750,0.0082805,0.0082547,0.0180305,
2009-12-22,0000,0,0.0053671,0.0011074,0.0057584,0.0066632,0.0035509,0.0058356,0.0064682,0.0038701,0.0080582,
2009-12-23,0000,0,0.0090116,0.0035411,0.0077905,0.0074770,0.0022934,0.0018291,0.0073616,0.0019981,0.0023809,
2009-12-29,0000,0,0.0093511,0.0041135,0.0072051,-0.0011711,-0.0014029,-0.0040991,-0.0041058,-0.0026832,-0.0057038,
2009-12-30,0000,0,0.0081789,0.0040229,0.0092610,0.0012569,0.0001953,0.0144166,0.0036460,0.0009498,0.0159538,
2009-12-31,0000,0,0.0066794,-0.0017751,0.0024050,-0.0097526,-0.0101516,-0.0041121,0.0006494,-0.0089919,0.0064557,
2010-01-04,0000,-0,-0.0049301,-0.0080754,0.0004323,0.0170116,0.0157901,0.0168542,0.0055737,0.0142143,0.0072001,
2010-01-05,0000,0,0.0128779,0.0108699,0.0139560,0.0001256,0.0031060,0.0009279,0.0001907,0.0026855,-0.0006823,
2010-01-06,0000,-0,-0.0093978,-0.0130065,-0.0109500,-0.0033115,0.0005452,-0.0002184,-0.0041861,0.0004928,-0.0044960,
2010-01-07,0000,0,0.0029729,0.0016943,0.0052506,-0.0004522,0.0039853,-0.0111510,-0.0025521,0.0037264,-0.0082090,
2010-01-08,0000,0,0.0062574,0.0038804,0.0051563,0.0073883,0.0028734,0.0146323,0.0139970,0.0047471,0.0217920,
2010-01-11,0000,-0,-0.0139114,-0.0041351,-0.0017390,-0.0020585,0.0017437,-0.0028913,-0.0119707,-0.0018797,-0.0176365,
2010-01-12,0000,0,0.0020143,-0.0039883,-0.0137631,-0.0131884,-0.0094700,-0.0372613,-0.0034157,-0.0057152,-0.0225354,
2010-01-13,0000,0,0.0113589,0.0053221,0.0112690,0.0110880,0.0082571,0.0157064,0.0060131,0.0073057,0.0074835,
2010-01-14,0000,-0,-0.0060576,0.0019493,0.0080066,0.0038157,0.0024206,-0.0059671,0.0058999,0.0017774,-0.0057855,
2010-01-20,0000,-0,-0.0254269,-0.0075826,-0.0114495,-0.0127223,-0.0107114,-0.0029731,-0.0026455,-0.0081410,0.0031339,
2010-01-21,0000,-0,-0.0179891,-0.0074578,-0.0252999,-0.0112769,-0.0193107,-0.0054324,-0.0188274,-0.0207891,-0.0191342,
2010-01-22,0000,0,0.0073048,0.0035171,-0.0068995,-0.0273932,-0.0226423,-0.0559046,-0.0159754,-0.0211369,-0.0363182,
2010-01-25,0000,-0,-0.0344659,-0.0400352,-0.0360820,0.0024923,0.0045770,0.0140344,-0.0076471,0.0031028,0.0038666,
2010-01-26,0000,-0,-0.0012529,-0.0105410,-0.0051296,-0.0032082,-0.0042210,-0.0019789,-0.0014271,-0.0035350,0.0022430,
2010-01-27,0000,-0,-0.0048437,0.0083721,0.0174863,0.0079589,0.0048565,0.0116462,0.0090123,0.0045491,0.0115289,
2010-01-28,0000,0,0.0079058,0.0061593,-0.0070860,-0.0194631,-0.0119591,-0.0311688,-0.0100307,-0.0085692,-0.0301166,
2010-01-29,0000,-0,-0.0026396,-0.0171728,-0.0153854,-0.0147391,-0.0099267,-0.0353719,-0.0196910,-0.0127760,-0.0347881,
2010-02-01,0000,-0,-0.0146136,-0.0274752,-0.0127947,0.0109847,0.0140655,0.0296267,0.0072986,0.0148250,0.0247088,
2010-02-02,0000,0,0.0052094,0.0032048,0.0156823,0.0086116,0.0128068,0.0090660,0.0042870,0.0096487,0.0048931,
2010-02-03,0000,-0,-0.0327768,-0.0028043,-0.0007876,0.0003880,-0.0055045,-0.0028986,-0.0021228,-0.0031169,-0.0087925,
2010-02-04,0000,-0,-0.0108286,-0.0145930,-0.0449179,-0.0308079,-0.0321415,-0.0486993,-0.0208591,-0.0311337,-0.0341703,
2010-02-09,0000,0,0.0238521,0.0004999,0.0108575,0.0115395,0.0128722,0.0140688,-0.0026264,0.0089933,0.0003720,
2010-02-10,0000,-0,-0.0058411,-0.0079140,0.0156348,-0.0013967,-0.0022376,-0.0000309,0.0459634,0.0363243,0.0651500,
2010-02-22,0000,-0,-0.0078694,0.0028720,0.0049227,0.0419977,0.0359925,0.0559042,-0.0057685,-0.0022664,-0.0110170,
2010-02-23,0000,0,0.0068640,0.0017531,-0.0090004,-0.0129165,-0.0122511,-0.0290804,-0.0070239,-0.0105850,-0.0204820,
2010-02-24,0000,-0,-0.0157358,-0.0190468,-0.0138293,0.0100452,0.0096269,0.0188640,-0.0062392,0.0048582,0.0005081,
2010-02-25,0000,0,0.0055613,-0.0020266,0.0012291,-0.0007519,-0.0020853,-0.0026005,0.0115555,0.0016862,0.0116087,
2010-02-26,0000,0,0.0204951,0.0112052,0.0186929,0.0018050,0.0014034,0.0013870,0.0057667,0.0020446,0.0087837,
2010-03-01,0000,-0,-0.0027318,-0.0068442,0.0026153,0.0155306,0.0100564,0.0303880,0.0138960,0.0104296,0.0260914,
2010-03-02,0000,0,0.0045955,0.0000970,0.0041811,0.0031656,0.0023249,-0.0002576,0.0025166,0.0020994,0.0001426,
2010-03-03,0000,-0,-0.0005535,-0.0124442,-0.0078892,-0.0000482,0.0004290,-0.0087190,-0.0009857,-0.0002145,-0.0127335,
2010-03-04,0000,0,0.0105970,0.0008479,0.0125824,0.0050735,0.0037223,0.0005194,0.0093055,0.0053328,0.0070245,
2010-03-05,0000,0,0.0026538,0.0026371,0.0123688,0.0146324,0.0138140,0.0141666,0.0095605,0.0116655,0.0096260,
2010-03-08,0000,0,0.0045270,0.0010540,0.0010707,0.0025126,-0.0001757,-0.0009111,-0.0002021,-0.0007384,-0.0065163,
2010-03-09,0000,0,0.0025443,-0.0023936,0.0010914,0.0036186,0.0017099,-0.0021115,0.0064803,0.0023329,0.0024234,
2010-03-10,0000,-0,-0.0056692,-0.0087655,-0.0037963,0.0077450,0.0045042,0.0211429,0.0043214,0.0032693,0.0185247,
2010-03-11,0000,-0,-0.0029223,-0.0032510,-0.0001716,0.0040153,0.0040252,-0.0024639,0.0105047,0.0067291,0.0030131,
2010-03-12,0000,-0,-0.0103579,-0.0151868,-0.0148541,-0.0003379,-0.0002174,-0.0050370,-0.0059909,-0.0027688,-0.0136878,
2010-03-15,0000,0,0.0118530,0.0031472,0.0078889,-0.0023072,0.0004520,-0.0140970,0.0022811,0.0019986,-0.0055453,
2010-03-16,0000,0,0.0124458,0.0107558,0.0193951,0.0066442,0.0077191,0.0262317,0.0060168,0.0078539,0.0248197,
2010-03-17,0000,0,0.0047778,0.0031789,0.0048819,0.0046377,0.0057880,0.0115091,0.0024670,0.0053082,0.0099662,
2010-03-18,0000,-0,-0.0047202,-0.0001393,0.0014649,0.0009158,-0.0003259,-0.0066917,0.0015306,0.0004714,-0.0086400,
2010-03-19,0000,0,0.0023121,-0.0033078,-0.0079033,-0.0071049,-0.0051125,-0.0167852,-0.0130701,-0.0081486,-0.0197103,
2010-03-22,0000,-0,-0.0006159,-0.0087367,-0.0030863,0.0087626,0.0050694,0.0235553,0.0156595,0.0079042,0.0299669,
2010-03-23,0000,-0,-0.0064577,-0.0067189,0.0013857,0.0082145,0.0071199,0.0220689,0.0036647,0.0053125,0.0134043,
2010-03-24,0000,-0,-0.0021247,0.0017045,0.0019635,-0.0068702,-0.0055236,-0.0194324,0.0035276,-0.0022820,-0.0030904,
2010-03-25,0000,0,0.0139918,0.0087230,0.0049207,-0.0005631,-0.0017071,-0.0014801,-0.0035359,-0.0020984,-0.0045477,
2010-03-26,0000,0,0.0091553,0.0035861,0.0088821,-0.0009519,0.0007372,-0.0053460,-0.0012314,0.0001113,-0.0060271,
2010-03-29,0000,-0,-0.0036683,-0.0037552,0.0018550,0.0038389,0.0056511,0.0094986,0.0012133,0.0051459,0.0058556,
2010-03-30,0000,-0,-0.0012939,-0.0054103,-0.0053232,0.0026258,0.0000426,0.0068582,-0.0015439,-0.0017068,-0.0005995,
2010-03-31,0000,0,0.0116414,0.0075464,0.0116098,-0.0053087,-0.0032837,-0.0063562,0.0036074,-0.0004440,0.0077337,
2010-04-07,0000,-0,-0.0040230,-0.0060068,-0.0079652,-0.0023240,-0.0059115,0.0036350,-0.0037583,-0.0054834,-0.0012804,
2010-04-08,0000,0,0.0093549,0.0022874,0.0042548,0.0023186,0.0033630,-0.0145907,0.0070946,0.0048170,-0.0064972,
2010-04-09,0000,-0,-0.0073197,-0.0039432,0.0031684,0.0070251,0.0066395,0.0114169,0.0057384,0.0062514,0.0102307,
2010-04-12,0000,-0,-0.0015598,-0.0075731,-0.0109618,0.0015542,0.0017635,0.0084703,-0.0001833,0.0008362,0.0078304,
2010-04-13,0000,0,0.0110393,0.0023700,0.0083239,0.0032928,0.0006849,0.0061889,0.0108188,0.0022942,0.0251619,
2010-04-14,0000,-0,-0.0007670,0.0004687,0.0091545,0.0155178,0.0110271,0.0412340,0.0086322,0.0099771,0.0227558,
2010-04-15,0000,-0,-0.0198463,-0.0061986,-0.0074425,0.0043050,0.0008418,0.0028331,0.0007863,-0.0004958,-0.0032506,
2010-04-16,0000,-0,-0.0120016,-0.0189452,-0.0327658,-0.0138760,-0.0163908,-0.0129778,-0.0111308,-0.0151922,-0.0111343,
2010-04-19,0000,0,0.0052642,-0.0009734,0.0058478,-0.0004637,0.0045010,-0.0104963,0.0059854,0.0058213,0.0032254,
2010-04-20,0000,-0,-0.0001346,0.0050773,0.0112771,0.0080790,0.0079939,0.0152890,0.0055413,0.0067265,0.0082613,
2010-04-21,0000,0,0.0090779,0.0037349,-0.0014840,0.0017168,-0.0010200,-0.0109601,-0.0092973,-0.0038586,-0.0217458,
2010-04-22,0000,0,0.0105474,-0.0021012,0.0032730,0.0057402,0.0022587,0.0188500,0.0124580,0.0044293,0.0250646,
2010-04-23,0000,0,0.0082729,0.0062416,0.0187849,0.0043792,0.0070731,0.0036961,0.0059292,0.0075591,0.0045207,
2010-04-26,0000,-0,-0.0289690,-0.0034874,-0.0014362,-0.0028538,-0.0043150,0.0009730,-0.0068734,-0.0059095,-0.0035089,
2010-04-27,0000,0,0.0198940,0.0169336,-0.0080294,-0.0208297,-0.0239417,-0.0362739,-0.0119008,-0.0213829,-0.0231306,
2010-04-28,0000,0,0.0012851,-0.0064452,-0.0034144,0.0001052,0.0064212,0.0047603,0.0017288,0.0072991,0.0012805,
2010-04-29,0000,-0,-0.0171170,-0.0140101,-0.0062217,0.0159997,0.0127778,0.0135543,0.0090279,0.0111620,0.0050454,
2010-04-30,0000,0,0.0033709,-0.0034745,-0.0065492,-0.0206120,-0.0169294,-0.0475975,-0.0152367,-0.0153040,-0.0378716,
2010-05-03,0000,-0,-0.0319119,-0.0095855,-0.0026984,0.0150276,0.0129506,0.0256497,-0.0027458,0.0074489,0.0061243,
2010-05-04,0000,-0,-0.0081741,-0.0080916,-0.0303850,-0.0307270,-0.0244206,-0.0474653,-0.0293669,-0.0241695,-0.0452785,
2010-05-05,0000,-0,-0.0409832,-0.0154087,-0.0154918,-0.0091413,-0.0066302,-0.0108081,-0.0016728,-0.0041739,-0.0022580,
2010-05-06,0000,0,0.0285920,0.0229718,-0.0016360,-0.0356305,-0.0334353,-0.0340387,-0.0357342,-0.0331310,-0.0390558,
2010-05-07,0000,0,0.0139010,0.0070257,0.0127376,-0.0238343,-0.0155462,-0.0166979,0.0242015,-0.0042503,0.0308627,
2010-05-10,0000,-0,-0.0071548,-0.0144221,-0.0073984,0.0459137,0.0421219,0.0564112,-0.0077821,0.0295056,0.0069119,
2010-05-11,0000,0,0.0052106,-0.0079761,-0.0007550,0.0002694,-0.0034089,-0.0075398,0.0171395,-0.0008309,0.0114335,
2010-05-12,0000,0,0.0041522,0.0086339,0.0216033,0.0204988,0.0135533,0.0275941,0.0114718,0.0124868,0.0151743,
2010-05-13,0000,-0,-0.0049118,0.0047001,0.0002007,-0.0128051,-0.0122944,-0.0277291,-0.0178948,-0.0111045,-0.0351048,
2010-05-14,0000,-0,-0.0088714,-0.0130377,-0.0228209,-0.0202442,-0.0191603,-0.0313683,-0.0089724,-0.0181871,-0.0198392,
2010-05-17,0000,-0,-0.0136139,-0.0059062,-0.0017692,0.0031348,0.0011082,0.0153872,0.0084582,0.0019846,0.0257527,
2010-05-18,0000,0,0.0039102,0.0041724,-0.0034581,-0.0159542,-0.0144004,-0.0302136,-0.0281916,-0.0171584,-0.0432031,
2010-05-19,0000,-0,-0.0453717,-0.0178788,-0.0181468,-0.0082189,-0.0051567,0.0056721,-0.0277080,-0.0110445,-0.0114922,
2010-05-20,0000,0,0.0091802,0.0011799,-0.0257982,-0.0428129,-0.0405566,-0.0300646,-0.0350206,-0.0375541,-0.0229769,
2010-05-21,0000,-0,-0.0080117,0.0036298,0.0116104,0.0112290,0.0148020,0.0243763,0.0229758,0.0161507,0.0323147,
2010-05-24,0000,-0,-0.0107186,-0.0214200,-0.0333542,-0.0069978,-0.0130769,-0.0191802,-0.0292707,-0.0162635,-0.0399245,
2010-05-25,0000,-0,-0.0030745,0.0008302,0.0112985,-0.0011760,0.0003538,0.0057183,0.0308996,0.0075220,0.0409881,
2010-05-26,0000,0,0.0271599,0.0143183,0.0104664,-0.0068629,-0.0056932,-0.0021235,0.0082768,-0.0011543,0.0071296,
2010-05-27,0000,-0,-0.0036254,-0.0059559,0.0071498,0.0359137,0.0318296,0.0491495,0.0133483,0.0256850,0.0286973,
2010-06-02,0000,0,0.0074618,0.0051316,0.0223592,0.0257511,0.0251916,0.0349528,0.0223864,0.0234888,0.0329013,
2010-06-03,0000,-0,-0.0333064,-0.0044890,-0.0021363,0.0095353,0.0040351,0.0116614,-0.0127201,-0.0003551,-0.0089697,
