date,code,oneDayAfter(open)(reg),oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),IXICClose-IXICOpen,GSPCClose-GSPCOpen,SOXClose-SOXOpen
2012-09-13,0000,0,0.0139114,0.0100374,0.0205801,0.0120951,0.0160481,0.0124443,
2012-09-14,0000,-0,-0.0036018,-0.0008026,0.0031138,0.0055623,0.0038887,0.0097398,
2012-09-17,0000,-0,-0.0001357,-0.0008159,-0.0036151,-0.0014880,-0.0028949,-0.0100129,
2012-09-18,0000,0,0.0054345,0.0054472,0.0061232,0.0013154,-0.0012814,-0.0015220,
2012-09-19,0000,-0,-0.0023856,-0.0070216,-0.0070346,0.0011249,0.0010609,-0.0031867,
2012-09-20,0000,-0,-0.0003814,-0.0011219,0.0034870,0.0028716,-0.0005410,-0.0050427,
2012-09-21,0000,0,0.0007867,0.0010260,0.0017649,-0.0046856,-0.0001301,-0.0048588,
2012-09-24,0000,-0,-0.0082659,-0.0041776,-0.0044181,0.0017179,-0.0019699,-0.0075064,
2012-09-25,0000,-0,-0.0048109,-0.0043209,-0.0084098,-0.0168841,-0.0106480,-0.0302072,
2012-09-26,0000,0,0.0049765,0.0023309,0.0018441,-0.0063678,-0.0057768,-0.0028119,
2012-09-27,0000,-0,-0.0002740,0.0014167,0.0040647,0.0097972,0.0095291,0.0174856,
2012-09-28,0000,0,0.0001272,-0.0034394,-0.0051383,-0.0029138,-0.0044840,-0.0055981,
2012-10-01,0000,0,0.0031550,0.0020185,0.0055657,-0.0053894,0.0024853,-0.0078978,
2012-10-02,0000,-0,-0.0063815,-0.0055761,-0.0044309,-0.0024647,0.0005257,0.0004700,
2012-10-03,0000,0,0.0020236,0.0005025,-0.0002981,0.0013970,0.0034046,-0.0067949,
2012-10-04,0000,0,0.0018059,-0.0004421,0.0010805,0.0022480,0.0070617,0.0033364,
2012-10-05,0000,-0,-0.0150640,-0.0120905,-0.0098163,-0.0079778,-0.0003217,-0.0051138,
2012-10-08,0000,-0,-0.0132095,-0.0002068,-0.0031454,-0.0028853,-0.0034687,-0.0047741,
2012-10-09,0000,-0,-0.0051056,-0.0057517,-0.0188265,-0.0140260,-0.0100036,-0.0140441,
2012-10-11,0000,-0,-0.0031332,-0.0026180,-0.0019739,-0.0086836,0.0000140,-0.0050995,
2012-10-12,0000,0,0.0006144,-0.0019302,-0.0024451,-0.0016327,-0.0029750,-0.0045267,
2012-10-15,0000,0,0.0090095,0.0044479,0.0069763,0.0035801,0.0079021,0.0079271,
2012-10-16,0000,-0,-0.0041932,-0.0054941,-0.0008869,0.0090160,0.0100418,0.0174617,
2012-10-17,0000,-0,-0.0040921,-0.0011600,0.0001353,0.0041042,0.0045793,0.0066682,
2012-10-18,0000,-0,-0.0150506,-0.0047039,-0.0076464,-0.0081032,-0.0024703,-0.0022058,
2012-10-19,0000,0,0.0046447,0.0053980,-0.0048447,-0.0202754,-0.0168505,-0.0291571,
2012-10-22,0000,-0,-0.0108834,-0.0040859,-0.0048464,0.0036593,0.0004254,0.0007113,
2012-10-23,0000,0,0.0056429,0.0036556,-0.0030896,0.0003411,-0.0145990,0.0125666,
2012-10-24,0000,-0,-0.0051454,-0.0092838,-0.0072706,-0.0101016,-0.0031588,-0.0211639,
2012-10-25,0000,-0,-0.0202569,-0.0221361,-0.0179449,-0.0063360,0.0022860,0.0051986,
2012-10-26,0000,-0,-0.0022507,-0.0078303,-0.0059774,0.0006359,-0.0007295,0.0053910,
2012-10-31,0000,0,0.0124761,0.0052468,0.0018929,-0.0032312,0.0008285,-0.0039506,
2012-11-01,0000,-0,-0.0043648,-0.0030137,0.0042757,0.0107680,0.0107804,0.0319895,
2012-11-02,0000,0,0.0030804,-0.0021446,-0.0034946,-0.0173433,-0.0094683,-0.0209234,
2012-11-05,0000,0,0.0036870,0.0018876,0.0070916,0.0055440,0.0022861,0.0173106,
2012-11-06,0000,-0,-0.0028704,0.0051364,0.0069300,0.0027291,0.0077920,0.0111569,
2012-11-07,0000,-0,-0.0031695,0.0018819,-0.0061511,-0.0133354,-0.0241945,-0.0154580,
2012-11-08,0000,0,0.0133859,0.0119371,0.0069366,-0.0160624,-0.0123556,-0.0139371,
2012-11-09,0000,-0,-0.0056839,-0.0049782,-0.0035045,0.0042343,0.0016668,0.0030295,
2012-11-12,0000,-0,-0.0169528,-0.0177409,-0.0184556,-0.0041766,0.0001232,-0.0020269,
2012-11-13,0000,-0,-0.0013404,0.0025378,0.0033102,0.0010819,-0.0040014,-0.0023468,
2012-11-14,0000,-0,-0.0009515,0.0016546,-0.0022271,-0.0175635,-0.0141277,-0.0222752,
2012-11-15,0000,0,0.0013273,0.0006774,-0.0019313,-0.0038422,-0.0015369,-0.0142921,
2012-11-16,0000,0,0.0061832,-0.0007953,-0.0001445,0.0049875,0.0047945,-0.0029213,
2012-11-19,0000,-0,-0.0040362,-0.0046643,0.0023412,0.0103118,0.0194752,0.0102991,
2012-11-20,0000,-0,-0.0046987,-0.0087113,-0.0080807,0.0020400,0.0007134,0.0017689,
2012-11-21,0000,0,0.0044999,-0.0015537,0.0024304,0.0025320,0.0023292,0.0017379,
2012-11-23,0000,0,0.0049077,0.0047237,0.0109837,0.0078299,0.0128588,0.0129754,
2012-11-26,0000,0,0.0013049,0.0028882,0.0030726,0.0052943,-0.0020337,0.0052343,
2012-11-27,0000,0,0.0067627,0.0022206,0.0006362,-0.0022812,-0.0052540,0.0006760,
2012-11-28,0000,0,0.0066684,0.0046138,0.0091450,0.0132897,0.0079153,0.0172806,
2012-11-29,0000,0,0.0083849,0.0080605,0.0101080,0.0021979,0.0042304,-0.0004802,
2012-11-30,0000,-0,-0.0013920,0.0022711,0.0025974,-0.0009999,0.0001624,-0.0016028,
2012-12-03,0000,0,0.0004646,0.0037982,0.0001408,-0.0089967,-0.0048813,-0.0113545,
2012-12-04,0000,0,0.0111396,0.0095986,0.0062844,-0.0012514,-0.0017128,0.0051996,
2012-12-05,0000,-0,-0.0027120,-0.0049467,-0.0033831,-0.0065575,0.0015824,-0.0005074,
2012-12-06,0000,0,0.0023686,0.0002630,0.0024862,0.0071188,0.0031897,0.0092439,
2012-12-07,0000,-0,-0.0049062,-0.0064249,-0.0043051,-0.0072699,0.0029054,0.0008170,
2012-12-10,0000,0,0.0042985,-0.0009601,0.0005503,0.0046100,0.0003384,0.0076212,
2012-12-11,0000,0,0.0077512,0.0047190,0.0099477,0.0055818,0.0065063,0.0138303,
2012-12-12,0000,0,0.0011900,0.0055949,0.0086244,-0.0066759,0.0004480,-0.0072729,
2012-12-13,0000,-0,-0.0075552,-0.0031317,-0.0075752,-0.0052370,-0.0063616,-0.0071676,
2012-12-14,0000,-0,-0.0058633,-0.0044147,-0.0088439,-0.0018914,-0.0041526,-0.0039367,
2012-12-17,0000,0,0.0066274,0.0030679,0.0016301,0.0116588,0.0117593,0.0029795,
2012-12-18,0000,-0,-0.0032696,0.0008258,0.0043934,0.0110361,0.0112801,0.0120135,
2012-12-19,0000,-0,-0.0070543,-0.0066711,-0.0107972,-0.0048187,-0.0076473,-0.0021311,
2012-12-20,0000,-0,-0.0073035,-0.0096597,-0.0100440,0.0000295,0.0054582,-0.0012324,
2012-12-21,0000,0,0.0006815,0.0003475,0.0026803,0.0074180,-0.0094536,0.0110480,
2012-12-24,0000,0,0.0118054,0.0105191,0.0132324,-0.0004282,-0.0024463,-0.0006508,
2012-12-26,0000,0,0.0085796,0.0017795,0.0018592,-0.0076819,-0.0048104,-0.0094486,
2012-12-27,0000,0,0.0048048,-0.0001779,0.0066355,-0.0013262,-0.0012199,-0.0032934,
2012-12-28,0000,0,0.0112811,0.0052923,0.0102478,-0.0016248,-0.0111735,0.0000796,
2013-01-02,0000,-0,-0.0010322,0.0013398,0.0073525,0.0067250,0.0247740,0.0174118,
2013-01-03,0000,-0,-0.0027215,-0.0015732,-0.0039521,-0.0025544,-0.0020899,0.0014590,
2013-01-04,0000,-0,-0.0077523,-0.0054106,-0.0065634,0.0002515,0.0048416,-0.0004275,
2013-01-07,0000,-0,-0.0013810,-0.0019957,-0.0043294,0.0031109,-0.0031329,0.0001769,
2013-01-08,0000,0,0.0070145,0.0015817,0.0021942,-0.0021508,-0.0032529,-0.0103230,
2013-01-09,0000,0,0.0079798,0.0039249,0.0093450,0.0019834,0.0026488,0.0053607,
2013-01-10,0000,-0,-0.0061431,-0.0031231,0.0009605,-0.0012429,0.0075401,0.0031443,
2013-01-11,0000,0,0.0035572,0.0036158,0.0006161,0.0011262,-0.0000476,0.0052376,
2013-01-14,0000,-0,-0.0073937,-0.0075325,-0.0075917,0.0012350,-0.0009315,0.0010699,
2013-01-15,0000,-0,-0.0022611,-0.0085268,-0.0083878,0.0031246,0.0011342,-0.0004752,
2013-01-16,0000,-0,-0.0066634,-0.0173213,-0.0110009,0.0021876,0.0002037,0.0116946,
2013-01-17,0000,0,0.0036348,0.0046024,0.0150306,0.0017570,0.0056113,0.0175260,
2013-01-18,0000,0,0.0027663,-0.0000570,-0.0010291,0.0021693,0.0033850,0.0023378,
2013-01-22,0000,-0,-0.0072774,-0.0037473,-0.0019266,0.0024020,0.0044085,-0.0016846,
2013-01-23,0000,-0,-0.0028316,-0.0027352,-0.0062617,-0.0006817,0.0015052,0.0047357,
2013-01-24,0000,-0,-0.0012465,-0.0029547,-0.0030511,0.0015046,0.0000067,0.0024376,
2013-01-25,0000,0,0.0075515,0.0037591,0.0054558,0.0028765,0.0054160,0.0063788,
2013-01-28,0000,0,0.0113367,0.0074148,0.0111933,0.0006753,-0.0018531,0.0002884,
2013-01-29,0000,-0,-0.0000102,0.0000038,0.0039551,0.0012811,0.0050801,-0.0024197,
2013-01-30,0000,0,0.0026586,0.0021847,0.0021707,-0.0048117,-0.0039149,0.0019560,
2013-01-31,0000,0,0.0036802,0.0002826,0.0007574,0.0004647,-0.0025699,-0.0053304,
2013-02-01,0000,0,0.0017615,0.0050990,0.0084802,0.0050832,0.0099526,0.0114374,
2013-02-04,0000,0,0.0036075,-0.0012337,-0.0045924,-0.0097567,-0.0116734,-0.0081366,
2013-02-05,0000,0,0.0094279,-0.0023537,0.0024928,0.0096734,0.0103091,0.0099598,
2013-02-06,0000,-0,-0.0032968,-0.0071958,0.0046428,0.0028720,0.0005489,0.0089430,
2013-02-19,0000,-0,-0.0000985,0.0009702,0.0084966,0.0050193,0.0072831,0.0114150,
2013-02-20,0000,-0,-0.0091395,-0.0079246,-0.0090029,-0.0150360,-0.0125599,-0.0231395,
2013-02-21,0000,0,0.0039190,-0.0000201,-0.0012255,-0.0074693,-0.0063431,-0.0146540,
2013-02-22,0000,0,0.0009666,0.0009691,0.0049043,0.0040262,0.0086962,0.0107064,
2013-02-25,0000,-0,-0.0006822,-0.0013336,-0.0084737,-0.0206466,-0.0186511,-0.0264004,
2013-02-26,0000,0,0.0040024,0.0015130,0.0021626,0.0010928,0.0060724,0.0009050,
2013-02-27,0000,0,0.0060882,0.0058898,0.0083682,0.0102901,0.0125660,0.0154762,
2013-03-01,0000,-0,-0.0070514,-0.0125684,-0.0123663,0.0082657,0.0023185,0.0035757,
2013-03-04,0000,0,0.0059901,0.0028074,0.0082406,0.0070930,0.0045896,-0.0007075,
2013-03-05,0000,-0,-0.0009068,-0.0009824,0.0022125,0.0073663,0.0094753,0.0098291,
2013-03-06,0000,0,0.0037715,0.0012072,0.0012826,-0.0033981,0.0010834,-0.0024021,
2013-03-07,0000,0,0.0050961,0.0042594,0.0068159,0.0023483,0.0018132,0.0002761,
2013-03-08,0000,0,0.0021296,0.0020949,0.0029333,-0.0004562,0.0044611,-0.0017001,
2013-03-11,0000,-0,-0.0025066,-0.0055399,-0.0055049,0.0046513,0.0032579,0.0044970,
2013-03-12,0000,-0,-0.0020594,-0.0029254,0.0001001,-0.0007803,-0.0024090,0.0064204,
2013-03-13,0000,-0,-0.0015958,-0.0063709,-0.0055019,0.0006410,0.0013123,0.0035979,
2013-03-14,0000,-0,-0.0130574,-0.0078436,-0.0030615,0.0018196,0.0055718,0.0002038,
2013-03-15,0000,-0,-0.0055103,-0.0096462,-0.0148694,-0.0035056,-0.0016083,-0.0168824,
2013-03-18,0000,-0,-0.0011155,-0.0006379,0.0034611,0.0067581,-0.0055409,-0.0015407,
2013-03-19,0000,-0,-0.0007383,-0.0047063,-0.0051859,-0.0054504,-0.0024284,-0.0070302,
2013-03-20,0000,-0,-0.0022313,-0.0021903,0.0017678,0.0007006,0.0066529,0.0039351,
2013-03-21,0000,0,0.0064941,-0.0019625,-0.0020035,-0.0017284,-0.0083517,-0.0082775,
2013-03-22,0000,0,0.0014123,-0.0008223,0.0076246,0.0029892,0.0070589,0.0018136,
2013-03-25,0000,-0,-0.0001207,-0.0022071,0.0000305,-0.0063518,-0.0033512,-0.0055922,
2013-03-26,0000,0,0.0041691,0.0027071,0.0047833,0.0007779,0.0077249,0.0043411,
2013-03-27,0000,-0,-0.0001531,-0.0049359,-0.0034626,0.0079103,-0.0005759,0.0095034,
2013-03-28,0000,0,0.0037496,0.0017819,0.0065327,0.0031216,0.0040339,0.0070306,
2013-04-01,0000,0,0.0065366,0.0020245,0.0017616,-0.0090949,-0.0044873,-0.0183731,
2013-04-02,0000,-0,-0.0150551,-0.0008524,0.0036727,0.0007097,0.0051457,-0.0116216,
2013-04-03,0000,-0,-0.0083176,-0.0101164,-0.0244506,-0.0120487,-0.0106585,-0.0209952,
2013-04-08,0000,0,0.0008144,-0.0049272,-0.0031377,0.0046862,0.0062761,0.0116698,
2013-04-09,0000,0,0.0020068,-0.0025991,0.0031292,0.0024862,0.0035063,0.0074275,
2013-04-10,0000,0,0.0092277,0.0088318,0.0133851,0.0155251,0.0120423,0.0192070,
2013-04-11,0000,-0,-0.0058603,-0.0050488,-0.0046474,0.0032029,0.0035397,0.0032596,
2013-04-12,0000,-0,-0.0161762,-0.0066709,-0.0074837,0.0007769,-0.0028008,-0.0002076,
2013-04-15,0000,0,0.0168609,0.0141186,0.0048096,-0.0189928,-0.0234997,-0.0191639,
2013-04-16,0000,-0,-0.0053113,-0.0017595,0.0010270,0.0078355,0.0141054,0.0139632,
2013-04-17,0000,0,0.0111096,0.0012668,-0.0022743,-0.0098544,-0.0145360,-0.0205196,
2013-04-18,0000,0,0.0134402,0.0078050,0.0175833,-0.0144898,-0.0067592,-0.0174930,
2013-04-19,0000,-0,-0.0025365,-0.0007177,0.0049659,0.0114595,0.0087703,0.0086577,
2013-04-22,0000,0,0.0026926,-0.0016556,-0.0034761,0.0049945,0.0046400,0.0088758,
2013-04-23,0000,0,0.0047384,0.0057716,0.0100876,0.0050561,0.0103118,0.0112736,
2013-04-24,0000,0,0.0023760,0.0007941,-0.0002443,0.0022755,0.0000063,0.0114082,
2013-04-25,0000,0,0.0011487,-0.0015470,0.0000386,0.0030912,0.0039302,0.0086368,
2013-04-26,0000,0,0.0027536,-0.0017398,0.0009564,-0.0014668,-0.0018455,-0.0000459,
2013-04-29,0000,0,0.0056106,0.0034274,0.0078975,0.0050529,0.0070720,0.0093466,
2013-04-30,0000,0,0.0056488,0.0021012,0.0042874,0.0062305,0.0024975,0.0093618,
2013-05-02,0000,0,0.0037821,-0.0027634,0.0008015,0.0103184,0.0092765,0.0143883,
2013-05-03,0000,-0,-0.0013329,-0.0023785,0.0041645,0.0021370,0.0104186,0.0013306,
2013-05-06,0000,0,0.0000440,-0.0017787,-0.0007338,0.0031359,0.0019165,0.0037930,
2013-05-07,0000,0,0.0164089,0.0107837,0.0125836,-0.0006506,0.0051723,-0.0011022,
2013-05-08,0000,-0,-0.0036201,-0.0034372,0.0022689,0.0053849,0.0041282,0.0143208,
2013-05-09,0000,0,0.0001291,-0.0004976,-0.0006799,0.0000675,-0.0037008,0.0070369,
2013-05-10,0000,-0,-0.0016018,-0.0045015,-0.0038723,0.0063261,0.0042909,0.0064171,
2013-05-13,0000,-0,-0.0009801,-0.0024698,0.0004241,0.0026928,0.0010222,-0.0053330,
2013-05-14,0000,0,0.0117656,0.0065504,0.0080266,0.0066106,0.0100525,0.0042302,
2013-05-15,0000,0,0.0017631,0.0032848,0.0085172,0.0045944,0.0058175,0.0110299,
2013-05-16,0000,-0,-0.0014716,-0.0010839,-0.0026123,-0.0022856,-0.0046047,-0.0094555,
2013-05-17,0000,0,0.0019579,0.0014444,0.0010577,0.0044470,0.0090077,0.0088817,
2013-05-20,0000,0,0.0038864,0.0002016,0.0007157,0.0017075,0.0003481,-0.0010232,
2013-05-21,0000,-0,-0.0055223,-0.0018122,0.0018800,0.0019017,0.0017733,-0.0008955,
2013-05-22,0000,-0,-0.0114393,-0.0157833,-0.0195452,-0.0116017,-0.0084816,-0.0166154,
2013-05-23,0000,-0,-0.0066104,-0.0077262,-0.0034167,0.0096403,-0.0006725,0.0116946,
2013-05-24,0000,0,0.0084773,0.0073936,0.0084927,0.0060304,0.0017762,0.0031853,
2013-05-28,0000,0,0.0016557,0.0041617,0.0089771,-0.0025825,0.0044757,0.0003005,
2013-05-29,0000,0,0.0002164,-0.0089382,-0.0114772,-0.0011968,-0.0049807,0.0083460,
2013-05-30,0000,-0,-0.0172170,-0.0077494,0.0013943,0.0051815,0.0031854,0.0112767,
2013-05-31,0000,0,0.0079156,0.0028106,-0.0065577,-0.0064556,-0.0131167,-0.0066364,
2013-06-03,0000,-0,-0.0058203,-0.0063483,-0.0011964,0.0013303,0.0053096,0.0001700,
2013-06-04,0000,-0,-0.0073701,-0.0016634,-0.0011379,-0.0063159,-0.0057313,-0.0013970,
2013-06-05,0000,-0,-0.0026633,-0.0048690,-0.0105939,-0.0092225,-0.0125241,-0.0113263,
2013-06-06,0000,0,0.0058274,-0.0023162,-0.0001161,0.0057359,0.0081784,-0.0032497,
2013-06-07,0000,0,0.0021323,-0.0001176,0.0080080,0.0090453,0.0110200,0.0083568,
2013-06-10,0000,-0,-0.0170926,-0.0077377,-0.0054706,-0.0005498,-0.0011322,0.0044518,
2013-06-11,0000,-0,-0.0078646,-0.0112983,-0.0206862,0.0000960,-0.0076931,-0.0102497,
2013-06-13,0000,-0,-0.0031558,-0.0051665,-0.0017536,0.0135893,0.0147950,0.0182935,
2013-06-14,0000,0,0.0051483,0.0049094,0.0068999,-0.0054768,-0.0054035,-0.0044895,
2013-06-17,0000,0,0.0047938,0.0020235,0.0022631,0.0006257,0.0051250,0.0036838,
2013-06-18,0000,-0,-0.0101806,-0.0032383,-0.0004533,0.0074350,0.0072890,0.0143107,
2013-06-19,0000,-0,-0.0223067,-0.0067668,-0.0137335,-0.0117304,-0.0140583,-0.0110640,
2013-06-20,0000,0,0.0012339,0.0018567,-0.0135501,-0.0120369,-0.0229381,-0.0184460,
2013-06-21,0000,-0,-0.0049172,-0.0039211,-0.0045475,-0.0031454,0.0023926,-0.0027992,
2013-06-24,0000,0,0.0050068,-0.0113673,-0.0123708,-0.0016924,-0.0099676,-0.0143949,
2013-06-25,0000,0,0.0066290,-0.0005832,0.0156163,-0.0008065,0.0066183,0.0123457,
2013-06-26,0000,0,0.0110008,0.0054009,0.0125699,0.0001540,0.0068548,-0.0040436,
2013-06-27,0000,0,0.0104107,0.0165798,0.0221168,0.0017843,0.0041904,-0.0024425,
2013-06-28,0000,0,0.0061884,0.0029928,-0.0032616,0.0040990,-0.0030132,0.0091583,
2013-07-01,0000,-0,-0.0087981,-0.0057361,-0.0025125,0.0011676,0.0032075,-0.0048960,
2013-07-02,0000,-0,-0.0091259,-0.0101259,-0.0132012,0.0007893,-0.0001301,0.0027767,
2013-07-03,0000,0,0.0016439,-0.0032355,-0.0022423,0.0067951,0.0024328,0.0086207,
2013-07-05,0000,-0,-0.0112247,-0.0118902,-0.0146430,0.0031327,0.0081133,0.0080652,
2013-07-08,0000,0,0.0104652,0.0099922,0.0106433,-0.0025769,0.0038160,-0.0235155,
2013-07-09,0000,0,0.0131148,0.0045808,0.0050564,0.0008590,0.0057071,0.0017182,
2013-07-10,0000,0,0.0130547,0.0120508,0.0205207,0.0052972,0.0006414,0.0133627,
2013-07-11,0000,-0,-0.0011738,0.0039693,0.0049815,0.0057318,0.0105133,0.0113038,
2013-07-12,0000,0,0.0079286,0.0092578,0.0041419,0.0056943,0.0029342,0.0034109,
2013-07-15,0000,-0,-0.0005486,0.0019963,0.0006574,0.0017741,0.0017296,-0.0009605,
2013-07-16,0000,-0,-0.0000995,0.0024035,-0.0001405,-0.0034737,-0.0038419,0.0015477,
2013-07-17,0000,-0,-0.0148240,-0.0052960,-0.0078183,0.0005180,0.0017847,0.0004882,
2013-07-18,0000,-0,-0.0032019,-0.0069350,-0.0164785,0.0003461,0.0049249,-0.0100160,
2013-07-19,0000,0,0.0074441,0.0016557,0.0053569,0.0015916,0.0035105,0.0035996,
2013-07-22,0000,0,0.0085287,0.0075390,0.0132933,0.0001444,0.0006606,-0.0038339,
2013-07-23,0000,-0,-0.0060760,-0.0032527,-0.0022523,-0.0076636,-0.0025053,-0.0066595,
2013-07-24,0000,0,0.0018526,-0.0011772,-0.0039946,-0.0071684,-0.0060026,-0.0180118,
2013-07-25,0000,-0,-0.0051828,-0.0047807,-0.0017400,0.0043632,0.0029818,0.0083159,
2013-07-26,0000,-0,-0.0040638,-0.0076245,-0.0080277,0.0078352,0.0025655,0.0003593,
2013-07-29,0000,0,0.0061579,0.0061713,0.0096833,-0.0014309,-0.0029608,-0.0038088,
2013-07-30,0000,-0,-0.0064988,-0.0068451,-0.0068587,0.0011365,-0.0011625,0.0094199,
2013-07-31,0000,0,0.0004658,-0.0067662,-0.0064199,-0.0003557,-0.0012042,0.0034953,
2013-08-01,0000,-0,-0.0012722,-0.0018062,0.0053902,0.0058655,0.0102234,0.0095972,
2013-08-02,0000,0,0.0031550,0.0042304,0.0047612,0.0050087,0.0020881,-0.0012413,
2013-08-05,0000,-0,-0.0170487,-0.0113125,-0.0124047,0.0027837,-0.0005096,0.0013482,
2013-08-06,0000,-0,-0.0105396,-0.0091248,-0.0148486,-0.0053522,-0.0049606,-0.0055569,
2013-08-07,0000,0,0.0056317,-0.0003199,-0.0017224,-0.0012370,-0.0025962,-0.0065384,
2013-08-08,0000,-0,-0.0097459,-0.0125838,-0.0065592,-0.0008422,0.0024330,-0.0025932,
2013-08-09,0000,0,0.0072545,0.0031834,0.0059772,-0.0011366,-0.0027669,-0.0020137,
2013-08-12,0000,0,0.0053831,0.0063208,0.0103791,0.0065859,0.0006511,0.0073265,
2013-08-13,0000,-0,-0.0095824,-0.0034472,-0.0043942,0.0024617,0.0020718,0.0073893,
2013-08-14,0000,-0,-0.0061530,-0.0019969,-0.0081232,-0.0040062,-0.0050374,-0.0031188,
2013-08-15,0000,0,0.0104278,0.0088732,0.0047621,-0.0053354,-0.0110093,-0.0079854,
2013-08-16,0000,-0,-0.0052011,-0.0047138,-0.0031379,-0.0002776,-0.0032552,0.0045842,
2013-08-19,0000,-0,-0.0150319,-0.0081365,-0.0086254,-0.0035636,-0.0055830,-0.0062052,
2013-08-20,0000,0,0.0107188,0.0044712,-0.0023380,0.0046547,0.0033528,0.0047853,
2013-08-22,0000,0,0.0054120,0.0012168,0.0074848,0.0067524,0.0071999,0.0078908,
2013-08-23,0000,-0,-0.0038840,-0.0014630,0.0027435,-0.0003882,0.0021521,-0.0012074,
2013-08-26,0000,-0,-0.0127378,-0.0070440,-0.0094785,-0.0011592,-0.0045329,-0.0036723,
2013-08-27,0000,0,0.0083040,0.0060924,0.0004729,-0.0104904,-0.0135298,-0.0152479,
2013-08-28,0000,0,0.0135849,0.0095571,0.0117611,0.0039629,0.0028808,0.0091588,
2013-08-29,0000,0,0.0075105,0.0089630,0.0129932,0.0091788,0.0028507,0.0122342,
2013-08-30,0000,0,0.0105624,0.0035714,0.0021110,-0.0088360,-0.0036253,-0.0091545,
2013-09-03,0000,0,0.0052496,0.0020746,-0.0006099,-0.0027764,0.0023296,-0.0028160,
2013-09-04,0000,0,0.0087146,0.0073276,0.0104859,0.0082186,0.0074770,0.0190261,
2013-09-05,0000,-0,-0.0004965,-0.0020002,-0.0006002,0.0017328,0.0010876,0.0058905,
2013-09-06,0000,0,0.0049579,0.0019092,0.0034069,-0.0035000,-0.0013715,-0.0079983,
2013-09-09,0000,-0,-0.0052199,-0.0010282,0.0020295,0.0083806,0.0088891,0.0087865,
2013-09-10,0000,0,0.0007139,0.0041966,0.0000268,0.0011665,0.0052732,0.0106593,
2013-09-11,0000,0,0.0036260,0.0054685,0.0019902,0.0038174,0.0047894,0.0006543,
2013-09-12,0000,-0,-0.0049869,-0.0051358,-0.0069979,-0.0023036,-0.0034394,-0.0060692,
2013-09-13,0000,0,0.0024665,-0.0033073,-0.0031587,-0.0002928,0.0017476,0.0026217,
2013-09-16,0000,0,0.0008669,0.0010606,-0.0006740,-0.0099923,0.0034755,-0.0037320,
2013-09-17,0000,-0,-0.0025988,-0.0047508,-0.0049457,0.0054436,0.0041237,0.0020673,
2013-09-18,0000,0,0.0082816,0.0079623,0.0100870,0.0085500,0.0114632,0.0087809,
2013-09-23,0000,-0,-0.0014366,0.0004362,0.0007579,-0.0057233,-0.0056410,-0.0072055,
2013-09-24,0000,0,0.0007841,0.0000362,-0.0018373,-0.0008890,-0.0030517,0.0021022,
2013-09-25,0000,-0,-0.0082667,-0.0128802,-0.0121226,-0.0030550,-0.0031014,-0.0006869,
2013-09-26,0000,-0,-0.0057824,0.0010388,0.0055888,0.0032951,0.0027198,-0.0041641,
2013-09-27,0000,-0,-0.0001064,-0.0001211,-0.0069502,0.0036228,-0.0022285,-0.0027302,
2013-09-30,0000,0,0.0051084,0.0015915,0.0016062,0.0089832,-0.0033957,0.0110425,
2013-10-01,0000,0,0.0019097,0.0000682,0.0035903,0.0114720,0.0074277,0.0086330,
2013-10-02,0000,0,0.0136763,0.0152338,0.0170475,0.0057431,0.0011630,0.0049081,
2013-10-03,0000,0,0.0010880,0.0022392,0.0006611,-0.0094215,-0.0081553,-0.0031794,
2013-10-04,0000,-0,-0.0017481,-0.0025499,-0.0037067,0.0086744,0.0069269,0.0072933,
2013-10-07,0000,0,0.0014272,0.0042170,0.0050133,-0.0016603,-0.0065807,0.0046456,
2013-10-08,0000,0,0.0065656,-0.0009012,-0.0037053,-0.0209455,-0.0125464,-0.0180970,
2013-10-09,0000,-0,-0.0080887,-0.0069562,0.0005557,-0.0064822,-0.0003562,-0.0057307,
2013-10-11,0000,-0,-0.0023448,-0.0079805,-0.0091141,0.0101929,0.0071101,0.0077607,
2013-10-14,0000,0,0.0075799,0.0056645,0.0112239,0.0125259,0.0060112,0.0140325,
2013-10-15,0000,0,0.0008164,-0.0062229,-0.0042846,-0.0044043,-0.0065428,-0.0078751,
2013-10-16,0000,0,0.0030239,-0.0019344,0.0050748,0.0063629,0.0122274,0.0090514,
2013-10-17,0000,0,0.0047714,0.0029451,0.0078792,0.0104319,0.0074893,0.0141559,
2013-10-18,0000,-0,-0.0058352,-0.0044374,-0.0025976,0.0053445,0.0044597,0.0038307,
2013-10-21,0000,0,0.0014466,0.0012651,-0.0001247,-0.0006633,-0.0003095,0.0018896,
2013-10-22,0000,-0,-0.0066173,-0.0031190,-0.0029368,-0.0015193,0.0046675,-0.0012817,
2013-10-23,0000,0,0.0018925,0.0058559,0.0023890,-0.0000589,-0.0033727,-0.0143845,
2013-10-24,0000,-0,-0.0017787,-0.0040364,-0.0080392,0.0044159,0.0026198,0.0005869,
2013-10-25,0000,0,0.0035045,0.0050429,0.0072801,-0.0032003,0.0021366,0.0009672,
2013-10-28,0000,0,0.0040987,0.0031030,0.0015616,-0.0006167,0.0015266,0.0063665,
2013-10-29,0000,0,0.0009908,0.0042126,0.0052073,-0.0005060,0.0050904,0.0108473,
2013-10-30,0000,0,0.0043318,0.0014556,-0.0017751,-0.0080852,-0.0050814,-0.0060675,
