date,code,oneDayAfter(open)(reg),oneDay(close-open)(reg),oneDay(close-close)(reg),oneDayAfter(open),oneDay(close-open),oneDay(close-close),tc0-tot,tc0-tl1,ic0-ih1,gc0-gl1,gc0-gc1
2013-11-01,0000,-0,-0.0021175,-0.0040746,-1.0000000,-1.0000000,-1.0000000,0.0019492,-0.0043263,-0.0058643,0.0033605,-0.0009480,
2013-11-04,0000,-0,-0.0112222,-0.0111278,-1.0000000,-1.0000000,-1.0000000,-0.0000934,-0.0029686,-0.0004801,0.0086146,0.0064426,
2013-11-05,0000,0,0.0008331,0.0023871,1.0000000,1.0000000,1.0000000,-0.0015577,-0.0086454,0.0005990,0.0007998,0.0007544,
2013-11-06,0000,-0,-0.0017323,0.0002101,-1.0000000,-1.0000000,1.0000000,-0.0019428,0.0023871,-0.0038963,0.0083197,0.0014459,
2013-11-07,0000,-0,-0.0006938,-0.0065763,-1.0000000,-1.0000000,-1.0000000,0.0058440,0.0061820,-0.0255721,-0.0098732,-0.0090547,
2013-11-08,0000,0,-0.0056633,-0.0057476,1.0000000,-1.0000000,-1.0000000,0.0000838,-0.0025676,-0.0048734,0.0137862,0.0000678,
2013-11-11,0000,-0,-0.0046808,0.0015497,-1.0000000,-1.0000000,1.0000000,-0.0062401,-0.0041271,0.0001429,0.0136916,0.0139625,
2013-11-12,0000,-0,-0.0117222,-0.0112287,-1.0000000,-1.0000000,-1.0000000,-0.0004881,0.0032141,-0.0013827,-0.0000905,-0.0016519,
2013-11-13,0000,0,-0.0003577,0.0037677,1.0000000,-1.0000000,1.0000000,-0.0041410,-0.0068988,0.0109215,0.0110606,0.0056734,
2013-11-14,0000,0,0.0010052,0.0051620,1.0000000,1.0000000,1.0000000,-0.0041783,0.0037677,0.0018023,0.0167428,0.0128056,
2013-11-15,0000,0,-0.0012684,0.0017506,1.0000000,-1.0000000,1.0000000,-0.0030243,0.0093419,0.0025289,0.0099879,0.0089980,
2013-11-18,0000,0,0.0054732,0.0083230,1.0000000,1.0000000,1.0000000,-0.0028737,0.0038064,-0.0093440,0.0004856,0.0005079,
2013-11-19,0000,-0,-0.0055884,-0.0067951,-1.0000000,-1.0000000,-1.0000000,0.0011985,0.0089271,-0.0161310,-0.0000727,-0.0057666,
2013-11-20,0000,-0,-0.0121502,-0.0129651,-1.0000000,-1.0000000,-1.0000000,0.0008044,-0.0012847,-0.0099891,-0.0018806,-0.0057035,
2013-11-21,0000,0,0.0010842,0.0021351,1.0000000,1.0000000,1.0000000,-0.0010532,-0.0129651,0.0043032,0.0103683,0.0044436,
2013-11-22,0000,0,0.0005631,0.0086388,1.0000000,1.0000000,1.0000000,-0.0081461,0.0028287,0.0051958,0.0117689,0.0129602,
2013-11-25,0000,0,0.0057371,0.0073363,1.0000000,1.0000000,1.0000000,-0.0016110,0.0097136,0.0007285,0.0043163,0.0036783,
2013-11-26,0000,0,0.0009945,0.0057691,1.0000000,1.0000000,1.0000000,-0.0048024,0.0078952,0.0026532,0.0012037,-0.0011150,
2013-11-27,0000,0,0.0049962,0.0079582,1.0000000,1.0000000,1.0000000,-0.0029858,0.0130908,0.0043909,0.0035745,0.0026283,
2013-12-03,0000,0,0.0045807,0.0030233,1.0000000,1.0000000,1.0000000,0.0015621,0.0000870,-0.0077504,-0.0019218,-0.0059382,
2013-12-04,0000,-0,-0.0065655,-0.0050695,-1.0000000,-1.0000000,-1.0000000,-0.0014885,0.0032395,-0.0029916,0.0027666,-0.0045125,
2013-12-05,0000,0,-0.0005844,-0.0009345,1.0000000,-1.0000000,-1.0000000,0.0003498,-0.0000298,-0.0046043,0.0033277,-0.0056694,
2013-12-06,0000,0,0.0005755,0.0091064,1.0000000,1.0000000,1.0000000,-0.0086093,0.0006370,0.0046301,0.0120271,0.0068030,
2013-12-09,0000,-0,-0.0009972,-0.0001457,-1.0000000,-1.0000000,-1.0000000,-0.0008514,0.0097849,-0.0002728,0.0110652,0.0129067,
2013-12-10,0000,-0,-0.0020382,-0.0011407,-1.0000000,-1.0000000,-1.0000000,-0.0008966,0.0011346,-0.0052432,-0.0019915,-0.0013702,
2013-12-11,0000,-0,-0.0052970,-0.0086637,-1.0000000,-1.0000000,-1.0000000,0.0033378,0.0014442,-0.0175333,-0.0109582,-0.0146727,
2013-12-12,0000,0,0.0026179,0.0018634,1.0000000,1.0000000,1.0000000,0.0007559,-0.0062418,-0.0166767,-0.0025852,-0.0152746,
2013-12-13,0000,-0,-0.0066106,-0.0075861,-1.0000000,-1.0000000,-1.0000000,0.0009681,0.0018634,-0.0031392,0.0017124,-0.0038866,
2013-12-16,0000,0,0.0001137,0.0046762,1.0000000,1.0000000,1.0000000,-0.0045839,-0.0039645,0.0029954,0.0078868,0.0061795,
2013-12-17,0000,0,-0.0015223,-0.0004659,1.0000000,-1.0000000,-1.0000000,-0.0010559,0.0046762,-0.0048016,0.0019764,0.0031892,
2013-12-18,0000,-0,0.0008338,0.0069415,-1.0000000,1.0000000,1.0000000,-0.0061504,-0.0003521,0.0086903,0.0185569,0.0133157,
2013-12-19,0000,0,0.0009895,0.0001344,1.0000000,1.0000000,1.0000000,0.0008552,0.0088125,-0.0030162,0.0229940,0.0158046,
2013-12-20,0000,0,0.0018093,0.0056679,1.0000000,1.0000000,1.0000000,-0.0038806,0.0035381,0.0099982,0.0093328,0.0042182,
2013-12-23,0000,-0,-0.0026661,-0.0007065,-1.0000000,-1.0000000,-1.0000000,-0.0019583,0.0075776,0.0089108,0.0097046,0.0100602,
2013-12-24,0000,0,0.0007405,0.0020395,1.0000000,1.0000000,1.0000000,-0.0013017,0.0011041,0.0014704,0.0056728,0.0081819,
